Municipio,Ano,Produtividade
1200328,2009,500
1200328,2010,494
1200328,2011,500
1200328,2012,556
1200328,2013,571
1200328,2014,520
1200336,1990,600
1200336,1991,601
1200336,1992,600
1200336,1993,603
1200336,1994,600
1200336,1995,601
1200336,1996,564
1200336,1997,599
1200336,1998,600
1200336,1999,600
1200336,2000,590
1200336,2001,599
1200336,2002,600
1200336,2003,600
1200336,2004,600
1200336,2005,599
1200336,2006,600
1200336,2007,599
1200336,2008,600
1200336,2009,500
1200336,2010,400
1200336,2011,400
1200336,2012,600
1200336,2013,600
1200336,2014,900
1200344,1990,598
1200344,1991,600
1200344,1992,600
1200344,1993,1000
1200344,1994,600
1200344,1995,600
1200344,1996,504
1200344,1997,500
1200344,1998,500
1200344,1999,504
1200344,2000,504
1200344,2001,604
1200344,2002,500
1200344,2003,500
1200344,2004,500
1200344,2005,307
1200344,2006,500
1200344,2007,500
1200344,2008,407
1200344,2009,600
1200344,2010,596
1200344,2011,409
1200344,2012,600
1200344,2013,541
1200344,2014,549
1200351,1990,-
1200351,1991,-
1200351,1992,-
1200351,1993,606
1200351,1994,600
1200351,1995,600
1200351,1996,585
1200351,1997,600
1200351,1998,600
1200351,1999,598
1200351,2000,600
1200351,2001,599
1200351,2002,599
1200351,2003,700
1200351,2004,699
1200351,2005,699
1200351,2006,679
1200351,2007,700
1200351,2008,650
1200351,2009,851
1200351,2010,700
1200351,2011,225
1200351,2012,700
1200351,2013,520
1200351,2014,771
1200385,1990,956
1200385,1991,955
1200385,1992,955
1200385,1993,966
1200385,1994,900
1200385,1995,700
1200385,1996,724
1200385,1997,724
1200385,1998,724
1200385,1999,800
1200385,2000,800
1200385,2001,549
1200385,2002,500
1200385,2003,600
1200385,2004,550
1200385,2005,301
1200385,2006,501
1200385,2007,500
1200385,2008,504
1200385,2009,500
1200385,2010,601
1200385,2011,394
1200385,2012,400
1200385,2013,556
1200385,2014,404
1200807,1990,-
1200807,1991,-
1200807,1992,-
1200807,1993,532
1200807,1994,500
1200807,1995,500
1200807,1996,451
1200807,1997,450
1200807,1998,500
1200807,1999,-
1200807,2000,500
1200807,2001,500
1200807,2002,501
1200807,2003,500
1200807,2004,389
1200807,2005,234
1200807,2006,390
1200807,2007,500
1200807,2008,600
1200807,2009,450
1200807,2010,330
1200807,2011,386
1200807,2012,452
1200807,2013,559
1200807,2014,451
1200393,1990,-
1200393,1991,-
1200393,1992,-
1200393,1993,608
1200393,1994,598
1200393,1995,600
1200393,1996,606
1200393,1997,600
1200393,1998,600
1200393,1999,602
1200393,2000,600
1200393,2001,600
1200393,2002,599
1200393,2003,700
1200393,2004,699
1200393,2005,700
1200393,2006,700
1200393,2007,700
1200393,2008,500
1200393,2009,500
1200393,2010,500
1200393,2011,500
1200393,2012,600
1200393,2013,600
1200393,2014,800
1200401,1990,526
1200401,1991,526
1200401,1992,526
1200401,1993,532
1200401,1994,525
1200401,1995,500
1200401,1996,417
1200401,1997,421
1200401,1998,417
1200401,1999,439
1200401,2000,439
1200401,2001,500
1200401,2002,501
1200401,2003,501
1200401,2004,420
1200401,2005,350
1200401,2006,410
1200401,2007,500
1200401,2008,600
1200401,2009,500
1200401,2010,534
1200401,2011,500
1200401,2012,600
1200401,2013,560
1200401,2014,662
1200427,1990,-
1200427,1991,-
1200427,1992,-
1200427,1993,606
1200427,1994,601
1200427,1995,600
1200427,1996,614
1200427,1997,599
1200427,1998,600
1200427,1999,600
1200427,2000,598
1200427,2001,600
1200427,2002,601
1200427,2003,600
1200427,2004,600
1200427,2005,560
1200427,2006,557
1200427,2007,562
1200427,2008,400
1200427,2009,800
1200427,2010,500
1200427,2011,507
1200427,2012,300
1200427,2013,600
1200427,2014,670
1200435,1990,-
1200435,1991,-
1200435,1992,-
1200435,1993,1000
1200435,1994,619
1200435,1995,590
1200435,1996,325
1200435,1997,333
1200435,1998,333
1200435,1999,307
1200435,2000,307
1200435,2001,307
1200435,2002,450
1200435,2003,520
1200435,2004,520
1200435,2005,300
1200435,2006,500
1200435,2007,514
1200435,2008,500
1200435,2009,500
1200435,2010,510
1200435,2011,510
1200435,2012,600
1200435,2013,525
1200435,2014,579
1200500,1990,600
1200500,1991,600
1200500,1992,600
1200500,1993,605
1200500,1994,700
1200500,1995,700
1200500,1996,542
1200500,1997,541
1200500,1998,599
1200500,1999,600
1200500,2000,500
1200500,2001,499
1200500,2002,500
1200500,2003,600
1200500,2004,600
1200500,2005,300
1200500,2006,500
1200500,2007,600
1200500,2008,600
1200500,2009,500
1200500,2010,599
1200500,2011,400
1200500,2012,600
1200500,2013,520
1200500,2014,655
1200450,1990,532
1200450,1991,349
1200450,1992,349
1200450,1993,352
1200450,1994,400
1200450,1995,349
1200450,1996,457
1200450,1997,456
1200450,1998,456
1200450,1999,350
1200450,2000,350
1200450,2001,347
1200450,2002,500
1200450,2003,482
1200450,2004,500
1200450,2005,376
1200450,2006,400
1200450,2007,500
1200450,2008,600
1200450,2009,551
1200450,2010,305
1200450,2011,300
1200450,2012,421
1200450,2013,552
1200450,2014,398
1200609,1990,398
1200609,1991,398
1200609,1992,409
1200609,1993,402
1200609,1994,390
1200609,1995,605
1200609,1996,600
1200609,1997,598
1200609,1998,500
1200609,1999,498
1200609,2000,490
1200609,2001,550
1200609,2002,542
1200609,2003,500
1200609,2004,500
1200609,2005,500
1200609,2006,500
1200609,2007,500
1200609,2008,600
1200609,2009,500
1200609,2010,500
1200609,2011,500
1200609,2012,500
1200609,2013,554
1200609,2014,500
1200708,1990,500
1200708,1991,1664
1200708,1992,598
1200708,1993,605
1200708,1994,500
1200708,1995,500
1200708,1996,493
1200708,1997,492
1200708,1998,500
1200708,1999,500
1200708,2000,500
1200708,2001,600
1200708,2002,402
1200708,2003,500
1200708,2004,500
1200708,2005,300
1200708,2006,400
1200708,2007,500
1200708,2008,525
1200708,2009,500
1200708,2010,500
1200708,2011,500
1200708,2012,600
1200708,2013,600
1200708,2014,599
1300029,1990,1500
1300029,1991,1666
1300029,1992,1000
1300029,1993,2000
1300029,1994,2000
1300029,1995,2000
1300029,1996,333
1300029,1997,500
1300029,1998,1000
1300029,1999,1000
1300029,2000,1000
1300029,2001,1000
1300029,2002,1000
1300029,2003,1000
1300029,2004,1000
1300029,2005,1000
1300029,2006,1000
1300029,2007,1210
1300029,2008,900
1300029,2009,900
1300029,2010,750
1300029,2011,1000
1300029,2012,800
1300029,2013,800
1300029,2014,667
1300060,1990,875
1300060,1991,833
1300060,1992,-
1300060,1993,-
1300060,1994,700
1300060,1995,600
1300060,1996,1333
1300060,1997,1333
1300060,1998,1000
1300060,1999,1000
1300060,2000,1000
1300060,2001,1000
1300060,2002,1000
1300060,2003,1000
1300060,2004,1000
1300060,2005,1000
1300060,2006,1000
1300060,2007,1000
1300060,2008,900
1300060,2009,900
1300060,2010,894
1300060,2011,895
1300060,2012,895
1300060,2013,765
1300060,2014,-
1300086,1990,-
1300086,1991,-
1300086,1992,-
1300086,1993,-
1300086,1994,-
1300086,1995,-
1300086,1996,1640
1300086,1997,1640
1300086,1998,1000
1300086,1999,1000
1300086,2000,1000
1300086,2001,1000
1300086,2002,1000
1300086,2003,1000
1300086,2004,1000
1300086,2005,1000
1300086,2006,1000
1300086,2007,1000
1300086,2008,892
1300086,2009,892
1300086,2010,894
1300086,2011,833
1300086,2012,875
1300086,2013,1143
1300086,2014,-
1300102,1990,-
1300102,1991,600
1300102,1992,833
1300102,1993,833
1300102,1994,1000
1300102,1995,1000
1300102,1996,1700
1300102,1997,1700
1300102,1998,1000
1300102,1999,1000
1300102,2000,1000
1300102,2001,1000
1300102,2002,1000
1300102,2003,1000
1300102,2004,1000
1300102,2005,793
1300102,2006,793
1300102,2007,793
1300102,2008,892
1300102,2009,833
1300102,2010,882
1300102,2011,895
1300102,2012,941
1300102,2013,811
1300102,2014,3000
1300144,1990,700
1300144,1991,-
1300144,1992,749
1300144,1993,749
1300144,1994,700
1300144,1995,700
1300144,1996,566
1300144,1997,600
1300144,1998,700
1300144,1999,698
1300144,2000,698
1300144,2001,698
1300144,2002,698
1300144,2003,1200
1300144,2004,1200
1300144,2005,777
1300144,2006,777
1300144,2007,-
1300144,2008,900
1300144,2009,1000
1300144,2010,900
1300144,2011,900
1300144,2012,900
1300144,2013,900
1300144,2014,-
1300201,1990,666
1300201,1991,800
1300201,1992,-
1300201,1993,750
1300201,1994,750
1300201,1995,875
1300201,1996,500
1300201,1997,500
1300201,1998,785
1300201,1999,800
1300201,2000,800
1300201,2001,800
1300201,2002,800
1300201,2003,800
1300201,2004,800
1300201,2005,-
1300201,2006,-
1300201,2007,-
1300201,2008,892
1300201,2009,892
1300201,2010,807
1300201,2011,912
1300201,2012,900
1300201,2013,1300
1300201,2014,1500
1300300,1990,-
1300300,1991,666
1300300,1992,800
1300300,1993,800
1300300,1994,800
1300300,1995,700
1300300,1996,933
1300300,1997,933
1300300,1998,800
1300300,1999,800
1300300,2000,800
1300300,2001,800
1300300,2002,800
1300300,2003,800
1300300,2004,800
1300300,2005,714
1300300,2006,714
1300300,2007,714
1300300,2008,931
1300300,2009,931
1300300,2010,900
1300300,2011,800
1300300,2012,900
1300300,2013,900
1300300,2014,-
1300409,1990,-
1300409,1991,-
1300409,1992,-
1300409,1993,-
1300409,1994,-
1300409,1995,-
1300409,1996,-
1300409,1997,-
1300409,1998,-
1300409,1999,-
1300409,2000,-
1300409,2001,-
1300409,2002,-
1300409,2003,-
1300409,2004,-
1300409,2005,1000
1300409,2006,1000
1300409,2007,1000
1300409,2008,-
1300409,2009,-
1300409,2010,1000
1300409,2011,1000
1300409,2012,500
1300409,2013,-
1300409,2014,-
1300508,1990,625
1300508,1991,700
1300508,1992,800
1300508,1993,800
1300508,1994,800
1300508,1995,1000
1300508,1996,-
1300508,1997,-
1300508,1998,-
1300508,1999,-
1300508,2000,-
1300508,2001,-
1300508,2002,-
1300508,2003,-
1300508,2004,-
1300508,2005,800
1300508,2006,800
1300508,2007,800
1300508,2008,857
1300508,2009,857
1300508,2010,900
1300508,2011,900
1300508,2012,700
1300508,2013,711
1300508,2014,714
1300607,1990,800
1300607,1991,800
1300607,1992,500
1300607,1993,700
1300607,1994,700
1300607,1995,750
1300607,1996,656
1300607,1997,656
1300607,1998,696
1300607,1999,700
1300607,2000,700
1300607,2001,700
1300607,2002,700
1300607,2003,700
1300607,2004,700
1300607,2005,800
1300607,2006,800
1300607,2007,800
1300607,2008,892
1300607,2009,833
1300607,2010,900
1300607,2011,900
1300607,2012,902
1300607,2013,1060
1300607,2014,-
1300631,1990,-
1300631,1991,-
1300631,1992,-
1300631,1993,-
1300631,1994,-
1300631,1995,-
1300631,1996,1081
1300631,1997,1081
1300631,1998,697
1300631,1999,700
1300631,2000,700
1300631,2001,700
1300631,2002,700
1300631,2003,700
1300631,2004,700
1300631,2005,-
1300631,2006,800
1300631,2007,800
1300631,2008,1000
1300631,2009,1000
1300631,2010,900
1300631,2011,900
1300631,2012,900
1300631,2013,900
1300631,2014,-
1300680,1990,785
1300680,1991,1000
1300680,1992,399
1300680,1993,1000
1300680,1994,1000
1300680,1995,1000
1300680,1996,1222
1300680,1997,1222
1300680,1998,1000
1300680,1999,1000
1300680,2000,1000
1300680,2001,1000
1300680,2002,1000
1300680,2003,1000
1300680,2004,1000
1300680,2005,1000
1300680,2006,800
1300680,2007,800
1300680,2008,888
1300680,2009,888
1300680,2010,888
1300680,2011,900
1300680,2012,900
1300680,2013,1000
1300680,2014,736
1300706,1990,-
1300706,1991,600
1300706,1992,800
1300706,1993,-
1300706,1994,-
1300706,1995,501
1300706,1996,957
1300706,1997,957
1300706,1998,500
1300706,1999,500
1300706,2000,500
1300706,2001,500
1300706,2002,500
1300706,2003,500
1300706,2004,486
1300706,2005,800
1300706,2006,800
1300706,2007,800
1300706,2008,916
1300706,2009,833
1300706,2010,859
1300706,2011,900
1300706,2012,900
1300706,2013,-
1300706,2014,-
1300805,1990,-
1300805,1991,622
1300805,1992,700
1300805,1993,750
1300805,1994,750
1300805,1995,750
1300805,1996,428
1300805,1997,571
1300805,1998,714
1300805,1999,833
1300805,2000,833
1300805,2001,1000
1300805,2002,1000
1300805,2003,1000
1300805,2004,1000
1300805,2005,1080
1300805,2006,1080
1300805,2007,1080
1300805,2008,-
1300805,2009,-
1300805,2010,900
1300805,2011,900
1300805,2012,900
1300805,2013,-
1300805,2014,-
1300839,1990,1000
1300839,1991,-
1300839,1992,-
1300839,1993,2321
1300839,1994,3000
1300839,1995,2000
1300839,1996,-
1300839,1997,-
1300839,1998,-
1300839,1999,-
1300839,2000,-
1300839,2001,-
1300839,2002,-
1300839,2003,-
1300839,2004,-
1300839,2005,-
1300839,2006,-
1300839,2007,-
1300839,2008,904
1300839,2009,833
1300839,2010,906
1300839,2011,917
1300839,2012,833
1300839,2013,917
1300839,2014,-
1300904,1990,666
1300904,1991,-
1300904,1992,800
1300904,1993,800
1300904,1994,800
1300904,1995,800
1300904,1996,1500
1300904,1997,1500
1300904,1998,805
1300904,1999,794
1300904,2000,794
1300904,2001,794
1300904,2002,714
1300904,2003,714
1300904,2004,685
1300904,2005,800
1300904,2006,800
1300904,2007,800
1300904,2008,904
1300904,2009,833
1300904,2010,888
1300904,2011,891
1300904,2012,905
1300904,2013,950
1300904,2014,-
1301001,1990,769
1301001,1991,833
1301001,1992,800
1301001,1993,1000
1301001,1994,1000
1301001,1995,800
1301001,1996,571
1301001,1997,571
1301001,1998,1000
1301001,1999,1000
1301001,2000,1000
1301001,2001,1000
1301001,2002,1000
1301001,2003,1000
1301001,2004,1000
1301001,2005,1000
1301001,2006,1000
1301001,2007,1000
1301001,2008,-
1301001,2009,-
1301001,2010,892
1301001,2011,900
1301001,2012,900
1301001,2013,500
1301001,2014,-
1301100,1990,-
1301100,1991,500
1301100,1992,714
1301100,1993,714
1301100,1994,1000
1301100,1995,1000
1301100,1996,666
1301100,1997,666
1301100,1998,1000
1301100,1999,1000
1301100,2000,1000
1301100,2001,1000
1301100,2002,1000
1301100,2003,1000
1301100,2004,1000
1301100,2005,800
1301100,2006,800
1301100,2007,800
1301100,2008,892
1301100,2009,892
1301100,2010,900
1301100,2011,967
1301100,2012,892
1301100,2013,971
1301100,2014,-
1301159,1990,636
1301159,1991,-
1301159,1992,900
1301159,1993,900
1301159,1994,900
1301159,1995,-
1301159,1996,678
1301159,1997,678
1301159,1998,607
1301159,1999,607
1301159,2000,607
1301159,2001,607
1301159,2002,607
1301159,2003,607
1301159,2004,600
1301159,2005,888
1301159,2006,888
1301159,2007,884
1301159,2008,928
1301159,2009,714
1301159,2010,904
1301159,2011,905
1301159,2012,800
1301159,2013,889
1301159,2014,-
1301209,1990,1000
1301209,1991,1000
1301209,1992,800
1301209,1993,800
1301209,1994,800
1301209,1995,-
1301209,1996,710
1301209,1997,710
1301209,1998,804
1301209,1999,810
1301209,2000,810
1301209,2001,800
1301209,2002,800
1301209,2003,800
1301209,2004,800
1301209,2005,800
1301209,2006,2114
1301209,2007,1916
1301209,2008,875
1301209,2009,875
1301209,2010,900
1301209,2011,900
1301209,2012,900
1301209,2013,1125
1301209,2014,700
1301308,1990,-
1301308,1991,800
1301308,1992,800
1301308,1993,800
1301308,1994,800
1301308,1995,800
1301308,1996,1000
1301308,1997,1000
1301308,1998,1000
1301308,1999,1000
1301308,2000,1000
1301308,2001,1000
1301308,2002,1000
1301308,2003,1000
1301308,2004,1000
1301308,2005,798
1301308,2006,800
1301308,2007,800
1301308,2008,892
1301308,2009,892
1301308,2010,900
1301308,2011,900
1301308,2012,900
1301308,2013,-
1301308,2014,800
1301407,1990,900
1301407,1991,909
1301407,1992,800
1301407,1993,944
1301407,1994,1000
1301407,1995,1000
1301407,1996,1245
1301407,1997,1245
1301407,1998,800
1301407,1999,800
1301407,2000,800
1301407,2001,1000
1301407,2002,1000
1301407,2003,533
1301407,2004,538
1301407,2005,555
1301407,2006,516
1301407,2007,518
1301407,2008,910
1301407,2009,910
1301407,2010,893
1301407,2011,652
1301407,2012,800
1301407,2013,802
1301407,2014,796
1301506,1990,1000
1301506,1991,1000
1301506,1992,800
1301506,1993,920
1301506,1994,920
1301506,1995,900
1301506,1996,870
1301506,1997,870
1301506,1998,1000
1301506,1999,1000
1301506,2000,1000
1301506,2001,1000
1301506,2002,1000
1301506,2003,1000
1301506,2004,1000
1301506,2005,1000
1301506,2006,1000
1301506,2007,550
1301506,2008,882
1301506,2009,882
1301506,2010,900
1301506,2011,900
1301506,2012,900
1301506,2013,800
1301506,2014,460
1301605,1990,1400
1301605,1991,1400
1301605,1992,749
1301605,1993,1500
1301605,1994,1500
1301605,1995,1500
1301605,1996,510
1301605,1997,510
1301605,1998,1000
1301605,1999,1000
1301605,2000,1000
1301605,2001,1000
1301605,2002,1000
1301605,2003,1000
1301605,2004,1000
1301605,2005,795
1301605,2006,795
1301605,2007,795
1301605,2008,910
1301605,2009,892
1301605,2010,880
1301605,2011,900
1301605,2012,900
1301605,2013,-
1301605,2014,1136
1301654,1990,1000
1301654,1991,833
1301654,1992,875
1301654,1993,857
1301654,1994,1000
1301654,1995,1000
1301654,1996,3933
1301654,1997,2000
1301654,1998,1000
1301654,1999,1000
1301654,2000,1000
1301654,2001,1000
1301654,2002,1000
1301654,2003,1000
1301654,2004,1000
1301654,2005,1000
1301654,2006,1000
1301654,2007,1000
1301654,2008,897
1301654,2009,816
1301654,2010,923
1301654,2011,900
1301654,2012,800
1301654,2013,800
1301654,2014,821
1301704,1990,583
1301704,1991,-
1301704,1992,-
1301704,1993,1293
1301704,1994,1000
1301704,1995,1000
1301704,1996,1607
1301704,1997,1607
1301704,1998,1608
1301704,1999,1608
1301704,2000,1608
1301704,2001,1608
1301704,2002,1202
1301704,2003,1202
1301704,2004,1200
1301704,2005,1204
1301704,2006,1204
1301704,2007,1500
1301704,2008,969
1301704,2009,918
1301704,2010,904
1301704,2011,900
1301704,2012,900
1301704,2013,900
1301704,2014,800
1301803,1990,1000
1301803,1991,800
1301803,1992,833
1301803,1993,800
1301803,1994,800
1301803,1995,800
1301803,1996,1233
1301803,1997,1233
1301803,1998,1230
1301803,1999,1228
1301803,2000,1228
1301803,2001,1228
1301803,2002,1228
1301803,2003,1228
1301803,2004,1200
1301803,2005,1233
1301803,2006,1233
1301803,2007,1233
1301803,2008,892
1301803,2009,892
1301803,2010,875
1301803,2011,875
1301803,2012,889
1301803,2013,800
1301803,2014,842
1301852,1990,-
1301852,1991,800
1301852,1992,500
1301852,1993,600
1301852,1994,600
1301852,1995,600
1301852,1996,607
1301852,1997,607
1301852,1998,600
1301852,1999,598
1301852,2000,598
1301852,2001,598
1301852,2002,598
1301852,2003,598
1301852,2004,600
1301852,2005,800
1301852,2006,800
1301852,2007,800
1301852,2008,904
1301852,2009,904
1301852,2010,909
1301852,2011,947
1301852,2012,907
1301852,2013,900
1301852,2014,957
1301902,1990,-
1301902,1991,800
1301902,1992,800
1301902,1993,800
1301902,1994,800
1301902,1995,800
1301902,1996,868
1301902,1997,868
1301902,1998,800
1301902,1999,800
1301902,2000,800
1301902,2001,1200
1301902,2002,1200
1301902,2003,1200
1301902,2004,1200
1301902,2005,1200
1301902,2006,900
1301902,2007,1200
1301902,2008,896
1301902,2009,873
1301902,2010,898
1301902,2011,899
1301902,2012,899
1301902,2013,901
1301902,2014,-
1301951,1990,1000
1301951,1991,1000
1301951,1992,750
1301951,1993,1333
1301951,1994,1000
1301951,1995,1000
1301951,1996,739
1301951,1997,739
1301951,1998,739
1301951,1999,739
1301951,2000,739
1301951,2001,739
1301951,2002,739
1301951,2003,739
1301951,2004,720
1301951,2005,-
1301951,2006,1500
1301951,2007,739
1301951,2008,904
1301951,2009,904
1301951,2010,900
1301951,2011,900
1301951,2012,900
1301951,2013,1500
1301951,2014,900
1302009,1990,-
1302009,1991,666
1302009,1992,800
1302009,1993,750
1302009,1994,750
1302009,1995,800
1302009,1996,1000
1302009,1997,1000
1302009,1998,1000
1302009,1999,1000
1302009,2000,1000
1302009,2001,1000
1302009,2002,1000
1302009,2003,1000
1302009,2004,1000
1302009,2005,800
1302009,2006,800
1302009,2007,800
1302009,2008,-
1302009,2009,-
1302009,2010,900
1302009,2011,900
1302009,2012,900
1302009,2013,1000
1302009,2014,800
1302108,1990,1333
1302108,1991,1666
1302108,1992,666
1302108,1993,1500
1302108,1994,1500
1302108,1995,1500
1302108,1996,-
1302108,1997,-
1302108,1998,-
1302108,1999,-
1302108,2000,-
1302108,2001,-
1302108,2002,-
1302108,2003,-
1302108,2004,-
1302108,2005,1642
1302108,2006,1642
1302108,2007,1655
1302108,2008,-
1302108,2009,-
1302108,2010,-
1302108,2011,900
1302108,2012,900
1302108,2013,875
1302108,2014,1000
1302207,1990,1100
1302207,1991,1090
1302207,1992,833
1302207,1993,1500
1302207,1994,1500
1302207,1995,1000
1302207,1996,-
1302207,1997,-
1302207,1998,-
1302207,1999,-
1302207,2000,-
1302207,2001,-
1302207,2002,-
1302207,2003,-
1302207,2004,-
1302207,2005,-
1302207,2006,1000
