Municipio,Ano,Vacas
1101468,1988,-
1101468,1989,-
1101468,1990,-
1101468,1991,-
1101468,1992,-
1101468,1993,-
1101468,1994,-
1101468,1995,-
1101468,1996,-
1101468,1997,2430
1101468,1998,3889
1101468,1999,2647
1101468,2000,2713
1101468,2001,3063
1101468,2002,3314
1101468,2003,1542
1101468,2004,1625
1101468,2005,1600
1101468,2006,1896
1101468,2007,2180
1101468,2008,2222
1101468,2009,2249
1101468,2010,2228
1101468,2011,2371
1101468,2012,2490
1101468,2013,2564
1101468,2014,1725
1100205,1974,3462
1100205,1975,3750
1100205,1976,4715
1100205,1977,6034
1100205,1978,1031
1100205,1979,2585
1100205,1980,10139
1100205,1981,2745
1100205,1982,2523
1100205,1983,4279
1100205,1984,4826
1100205,1985,7826
1100205,1986,4581
1100205,1987,6537
1100205,1988,8459
1100205,1989,5445
1100205,1990,9256
1100205,1991,9442
1100205,1992,15750
1100205,1993,6300
1100205,1994,2801
1100205,1995,2525
1100205,1996,4258
1100205,1997,4679
1100205,1998,8237
1100205,1999,6027
1100205,2000,6509
1100205,2001,11426
1100205,2002,13940
1100205,2003,3362
1100205,2004,3588
1100205,2005,4536
1100205,2006,5529
1100205,2007,6327
1100205,2008,6781
1100205,2009,6884
1100205,2010,6794
1100205,2011,22372
1100205,2012,10779
1100205,2013,11475
1100205,2014,15082
1100254,1974,-
1100254,1975,-
1100254,1976,-
1100254,1977,-
1100254,1978,-
1100254,1979,-
1100254,1980,-
1100254,1981,-
1100254,1982,891
1100254,1983,2760
1100254,1984,5398
1100254,1985,6905
1100254,1986,10755
1100254,1987,5600
1100254,1988,5408
1100254,1989,5876
1100254,1990,7976
1100254,1991,8774
1100254,1992,9651
1100254,1993,12064
1100254,1994,6949
1100254,1995,7644
1100254,1996,19725
1100254,1997,21699
1100254,1998,30726
1100254,1999,27948
1100254,2000,21735
1100254,2001,18029
1100254,2002,24989
1100254,2003,32328
1100254,2004,41219
1100254,2005,40861
1100254,2006,34877
1100254,2007,36477
1100254,2008,36929
1100254,2009,37764
1100254,2010,39111
1100254,2011,37297
1100254,2012,38043
1100254,2013,17644
1100254,2014,24753
1101476,1974,-
1101476,1975,-
1101476,1976,-
1101476,1977,-
1101476,1978,-
1101476,1979,-
1101476,1980,-
1101476,1981,-
1101476,1982,-
1101476,1983,-
1101476,1984,-
1101476,1985,-
1101476,1986,-
1101476,1987,-
1101476,1988,-
1101476,1989,-
1101476,1990,-
1101476,1991,-
1101476,1992,-
1101476,1993,-
1101476,1994,-
1101476,1995,-
1101476,1996,-
1101476,1997,2535
1101476,1998,2765
1101476,1999,3713
1101476,2000,4010
1101476,2001,2480
1101476,2002,3428
1101476,2003,3961
1101476,2004,3805
1101476,2005,3820
1101476,2006,4681
1101476,2007,4529
1101476,2008,4931
1101476,2009,4886
1101476,2010,5204
1101476,2011,5464
1101476,2012,3229
1101476,2013,3356
1101476,2014,4390
1100262,1974,-
1100262,1975,-
1100262,1976,-
1100262,1977,-
1100262,1978,-
1100262,1979,-
1100262,1980,-
1100262,1981,-
1100262,1982,-
1100262,1983,-
1100262,1984,-
1100262,1985,-
1100262,1986,-
1100262,1987,-
1100262,1988,-
1100262,1989,-
1100262,1990,-
1100262,1991,-
1100262,1992,-
1100262,1993,11200
1100262,1994,1012
1100262,1995,4224
1100262,1996,1382
1100262,1997,1078
1100262,1998,3032
1100262,1999,1359
1100262,2000,1468
1100262,2001,2164
1100262,2002,2259
1100262,2003,1070
1100262,2004,1275
1100262,2005,1332
1100262,2006,1272
1100262,2007,1441
1100262,2008,1377
1100262,2009,1336
1100262,2010,1311
1100262,2011,822
1100262,2012,976
1100262,2013,1338
1100262,2014,2488
1100288,1974,-
1100288,1975,-
1100288,1976,-
1100288,1977,-
1100288,1978,-
1100288,1979,-
1100288,1980,-
1100288,1981,-
1100288,1982,-
1100288,1983,-
1100288,1984,-
1100288,1985,5308
1100288,1986,5048
1100288,1987,4931
1100288,1988,4302
1100288,1989,5050
1100288,1990,12693
1100288,1991,15231
1100288,1992,20562
1100288,1993,17296
1100288,1994,10800
1100288,1995,11664
1100288,1996,11722
1100288,1997,9569
1100288,1998,10902
1100288,1999,15394
1100288,2000,16731
1100288,2001,9844
1100288,2002,20971
1100288,2003,20138
1100288,2004,20613
1100288,2005,21289
1100288,2006,21227
1100288,2007,20093
1100288,2008,20896
1100288,2009,21380
1100288,2010,21472
1100288,2011,20592
1100288,2012,14209
1100288,2013,12134
1100288,2014,15793
1100296,1974,-
1100296,1975,-
1100296,1976,-
1100296,1977,-
1100296,1978,-
1100296,1979,-
1100296,1980,-
1100296,1981,-
1100296,1982,-
1100296,1983,-
1100296,1984,-
1100296,1985,-
1100296,1986,-
1100296,1987,1771
1100296,1988,1483
1100296,1989,2456
1100296,1990,3457
1100296,1991,5531
1100296,1992,6582
1100296,1993,6970
1100296,1994,5000
1100296,1995,5400
1100296,1996,5482
1100296,1997,6033
1100296,1998,7547
1100296,1999,7194
1100296,2000,7913
1100296,2001,7248
1100296,2002,8795
1100296,2003,7546
1100296,2004,7995
1100296,2005,8001
1100296,2006,10118
1100296,2007,11578
1100296,2008,12574
1100296,2009,13535
1100296,2010,13231
1100296,2011,13996
1100296,2012,8534
1100296,2013,7389
1100296,2014,10600
1101484,1974,-
1101484,1975,-
1101484,1976,-
1101484,1977,-
1101484,1978,-
1101484,1979,-
1101484,1980,-
1101484,1981,-
1101484,1982,-
1101484,1983,-
1101484,1984,-
1101484,1985,-
1101484,1986,-
1101484,1987,-
1101484,1988,-
1101484,1989,-
1101484,1990,-
1101484,1991,-
1101484,1992,-
1101484,1993,-
1101484,1994,-
1101484,1995,-
1101484,1996,-
1101484,1997,4288
1101484,1998,1833
1101484,1999,4132
1101484,2000,4480
1101484,2001,5330
1101484,2002,7226
1101484,2003,11904
1101484,2004,21341
1101484,2005,22401
1101484,2006,18263
1101484,2007,17864
1101484,2008,18370
1101484,2009,18659
1101484,2010,18882
1101484,2011,7196
1101484,2012,4520
1101484,2013,4169
1101484,2014,6071
1101492,1974,-
1101492,1975,-
1101492,1976,-
1101492,1977,-
1101492,1978,-
1101492,1979,-
1101492,1980,-
1101492,1981,-
1101492,1982,-
1101492,1983,-
1101492,1984,-
1101492,1985,-
1101492,1986,-
1101492,1987,-
1101492,1988,-
1101492,1989,-
1101492,1990,-
1101492,1991,-
1101492,1992,-
1101492,1993,-
1101492,1994,-
1101492,1995,-
1101492,1996,-
1101492,1997,992
1101492,1998,1396
1101492,1999,730
1101492,2000,803
1101492,2001,5304
1101492,2002,6535
1101492,2003,3148
1101492,2004,3965
1101492,2005,4596
1101492,2006,3914
1101492,2007,4849
1101492,2008,6713
1101492,2009,7085
1101492,2010,8323
1101492,2011,20210
1101492,2012,21220
1101492,2013,15323
1101492,2014,21679
1100320,1974,-
1100320,1975,-
1100320,1976,-
1100320,1977,-
1100320,1978,-
1100320,1979,-
1100320,1980,-
1100320,1981,-
1100320,1982,-
1100320,1983,-
1100320,1984,-
1100320,1985,-
1100320,1986,-
1100320,1987,-
1100320,1988,-
1100320,1989,747
1100320,1990,704
1100320,1991,810
1100320,1992,891
1100320,1993,1450
1100320,1994,667
1100320,1995,720
1100320,1996,5767
1100320,1997,6344
1100320,1998,8193
1100320,1999,8172
1100320,2000,6834
1100320,2001,7669
1100320,2002,9369
1100320,2003,21734
1100320,2004,25722
1100320,2005,28622
1100320,2006,26310
1100320,2007,26358
1100320,2008,29563
1100320,2009,30094
1100320,2010,30827
1100320,2011,28000
1100320,2012,28560
1100320,2013,12325
1100320,2014,18330
1101500,1974,-
1101500,1975,-
1101500,1976,-
1101500,1977,-
1101500,1978,-
1101500,1979,-
1101500,1980,-
1101500,1981,-
1101500,1982,-
1101500,1983,-
1101500,1984,-
1101500,1985,-
1101500,1986,-
1101500,1987,-
1101500,1988,-
1101500,1989,-
1101500,1990,-
1101500,1991,-
1101500,1992,-
1101500,1993,1900
1101500,1994,817
1101500,1995,868
1101500,1996,1984
1101500,1997,1873
1101500,1998,3911
1101500,1999,2542
1101500,2000,2796
1101500,2001,2096
1101500,2002,4938
1101500,2003,13291
1101500,2004,15511
1101500,2005,17369
1101500,2006,16542
1101500,2007,16067
1101500,2008,14604
1101500,2009,15309
1101500,2010,15747
1101500,2011,17443
1101500,2012,17966
1101500,2013,9634
1101500,2014,11637
1101559,1974,-
1101559,1975,-
1101559,1976,-
1101559,1977,-
1101559,1978,-
1101559,1979,-
1101559,1980,-
1101559,1981,-
1101559,1982,-
1101559,1983,-
1101559,1984,-
1101559,1985,-
1101559,1986,-
1101559,1987,-
1101559,1988,-
1101559,1989,-
1101559,1990,-
1101559,1991,-
1101559,1992,-
1101559,1993,-
1101559,1994,-
1101559,1995,-
1101559,1996,-
1101559,1997,10312
1101559,1998,7958
1101559,1999,9520
1101559,2000,9754
1101559,2001,8403
1101559,2002,14184
1101559,2003,18259
1101559,2004,21913
1101559,2005,22923
1101559,2006,19384
1101559,2007,19325
1101559,2008,16657
1101559,2009,17220
1101559,2010,17900
1101559,2011,19480
1101559,2012,20454
1101559,2013,9906
1101559,2014,13707
1101609,1974,-
1101609,1975,-
1101609,1976,-
1101609,1977,-
1101609,1978,-
1101609,1979,-
1101609,1980,-
1101609,1981,-
1101609,1982,-
1101609,1983,-
1101609,1984,-
1101609,1985,-
1101609,1986,-
1101609,1987,-
1101609,1988,-
1101609,1989,-
1101609,1990,-
1101609,1991,-
1101609,1992,-
1101609,1993,5796
1101609,1994,4173
1101609,1995,2105
1101609,1996,6818
1101609,1997,7501
1101609,1998,13225
1101609,1999,9662
1101609,2000,10435
1101609,2001,14597
1101609,2002,12233
1101609,2003,25110
1101609,2004,27593
1101609,2005,30136
1101609,2006,27672
1101609,2007,31485
1101609,2008,37494
1101609,2009,36924
1101609,2010,39172
1101609,2011,32245
1101609,2012,27602
1101609,2013,13344
1101609,2014,18850
1101708,1974,-
1101708,1975,-
1101708,1976,-
1101708,1977,-
1101708,1978,-
1101708,1979,-
1101708,1980,-
1101708,1981,-
1101708,1982,-
1101708,1983,-
1101708,1984,-
1101708,1985,-
1101708,1986,-
1101708,1987,-
1101708,1988,-
1101708,1989,-
1101708,1990,-
1101708,1991,-
1101708,1992,-
1101708,1993,2466
1101708,1994,3122
1101708,1995,3746
1101708,1996,10394
1101708,1997,3864
1101708,1998,9735
1101708,1999,3848
1101708,2000,4233
1101708,2001,3639
1101708,2002,19393
1101708,2003,30033
1101708,2004,35755
1101708,2005,39373
1101708,2006,32304
1101708,2007,32505
1101708,2008,39568
1101708,2009,41057
1101708,2010,40780
1101708,2011,38779
1101708,2012,18315
1101708,2013,21678
1101708,2014,29883
1101757,1974,-
1101757,1975,-
1101757,1976,-
1101757,1977,-
1101757,1978,-
1101757,1979,-
1101757,1980,-
1101757,1981,-
1101757,1982,-
1101757,1983,-
1101757,1984,-
1101757,1985,-
1101757,1986,-
1101757,1987,-
1101757,1988,-
1101757,1989,-
1101757,1990,-
1101757,1991,-
1101757,1992,-
1101757,1993,-
1101757,1994,-
1101757,1995,-
1101757,1996,-
1101757,1997,1495
1101757,1998,1307
1101757,1999,847
1101757,2000,915
1101757,2001,3342
1101757,2002,4886
1101757,2003,26779
1101757,2004,34787
1101757,2005,38923
1101757,2006,34769
1101757,2007,35073
1101757,2008,39240
1101757,2009,41958
1101757,2010,44372
1101757,2011,22253
1101757,2012,19364
1101757,2013,9457
1101757,2014,12006
1101807,1974,-
1101807,1975,-
1101807,1976,-
1101807,1977,-
1101807,1978,-
1101807,1979,-
1101807,1980,-
1101807,1981,-
1101807,1982,-
1101807,1983,-
1101807,1984,-
1101807,1985,-
1101807,1986,-
1101807,1987,-
1101807,1988,-
1101807,1989,-
1101807,1990,-
1101807,1991,-
1101807,1992,-
1101807,1993,6725
1101807,1994,5650
1101807,1995,6779
1101807,1996,11242
1101807,1997,4278
1101807,1998,11673
1101807,1999,5110
1101807,2000,5621
1101807,2001,5032
1101807,2002,17332
1101807,2003,30688
1101807,2004,29358
1101807,2005,31345
1101807,2006,30230
1101807,2007,31231
1101807,2008,33632
1101807,2009,34647
1101807,2010,35494
1101807,2011,28078
1101807,2012,28359
1101807,2013,15552
1101807,2014,20532
1100304,1974,-
1100304,1975,-
1100304,1976,-
1100304,1977,-
1100304,1978,511
1100304,1979,766
1100304,1980,5933
1100304,1981,2141
1100304,1982,3938
1100304,1983,10220
1100304,1984,9642
1100304,1985,1091
1100304,1986,6967
1100304,1987,7257
1100304,1988,8014
1100304,1989,8448
1100304,1990,12672
1100304,1991,145500
1100304,1992,52500
1100304,1993,23625
1100304,1994,2300
1100304,1995,2530
1100304,1996,2461
1100304,1997,2289
1100304,1998,2382
1100304,1999,3144
1100304,2000,3442
1100304,2001,3918
1100304,2002,4189
1100304,2003,3439
1100304,2004,3579
1100304,2005,3434
1100304,2006,3357
1100304,2007,3605
1100304,2008,3054
1100304,2009,3163
1100304,2010,3247
1100304,2011,2104
1100304,2012,2209
1100304,2013,2400
1100304,2014,3616
1200013,1974,-
1200013,1975,-
1200013,1976,-
1200013,1977,-
1200013,1978,-
1200013,1979,-
1200013,1980,-
1200013,1981,-
1200013,1982,-
1200013,1983,-
1200013,1984,-
1200013,1985,-
1200013,1986,-
1200013,1987,-
1200013,1988,-
1200013,1989,-
1200013,1990,-
1200013,1991,-
1200013,1992,-
1200013,1993,682
1200013,1994,691
1200013,1995,695
1200013,1996,2596
1200013,1997,2613
1200013,1998,2635
1200013,1999,3346
1200013,2000,3460
1200013,2001,8406
1200013,2002,8663
1200013,2003,9269
1200013,2004,9763
1200013,2005,9809
1200013,2006,10107
1200013,2007,9696
1200013,2008,9890
1200013,2009,9890
1200013,2010,9700
1200013,2011,8918
1200013,2012,8388
1200013,2013,8639
1200013,2014,8924
1200054,1974,-
1200054,1975,-
1200054,1976,-
1200054,1977,72
1200054,1978,100
1200054,1979,140
1200054,1980,148
1200054,1981,203
1200054,1982,261
1200054,1983,241
1200054,1984,246
1200054,1985,220
1200054,1986,350
1200054,1987,360
1200054,1988,367
1200054,1989,372
1200054,1990,396
1200054,1991,416
1200054,1992,423
1200054,1993,359
1200054,1994,376
1200054,1995,380
1200054,1996,676
1200054,1997,680
1200054,1998,683
1200054,1999,690
1200054,2000,570
1200054,2001,1090
1200054,2002,1164
1200054,2003,1178
1200054,2004,1204
1200054,2005,1646
1200054,2006,1263
1200054,2007,1180
1200054,2008,1280
1200054,2009,730
1200054,2010,781
1200054,2011,835
1200054,2012,990
1200054,2013,1023
1200054,2014,1087
1200104,1974,2105
1200104,1975,936
1200104,1976,1004
1200104,1977,955
1200104,1978,1300
1200104,1979,1595
1200104,1980,3640
1200104,1981,8270
1200104,1982,9485
1200104,1983,2481
1200104,1984,2965
1200104,1985,4200
1200104,1986,2493
1200104,1987,2600
1200104,1988,2705
1200104,1989,2788
1200104,1990,2876
1200104,1991,2074
1200104,1992,2139
1200104,1993,6759
1200104,1994,4880
1200104,1995,4910
1200104,1996,3558
1200104,1997,3566
1200104,1998,3637
1200104,1999,3850
1200104,2000,4320
1200104,2001,7773
1200104,2002,10915
1200104,2003,13581
1200104,2004,12149
1200104,2005,12189
1200104,2006,12343
1200104,2007,10627
1200104,2008,9570
1200104,2009,4358
1200104,2010,4373
1200104,2011,4600
1200104,2012,5100
1200104,2013,5632
1200104,2014,5835
1200138,1974,-
1200138,1975,-
1200138,1976,-
1200138,1977,-
1200138,1978,-
1200138,1979,-
1200138,1980,-
1200138,1981,-
1200138,1982,-
1200138,1983,-
1200138,1984,-
1200138,1985,-
1200138,1986,-
1200138,1987,-
1200138,1988,-
1200138,1989,-
1200138,1990,-
1200138,1991,-
1200138,1992,-
1200138,1993,1400
1200138,1994,1470
1200138,1995,1520
1200138,1996,2955
1200138,1997,3010
1200138,1998,3047
1200138,1999,2986
1200138,2000,2990
1200138,2001,6072
1200138,2002,7720
1200138,2003,7746
1200138,2004,9248
1200138,2005,9746
1200138,2006,9931
1200138,2007,8770
1200138,2008,8820
1200138,2009,1800
1200138,2010,1810
1200138,2011,1786
1200138,2012,1749
1200138,2013,1752
1200138,2014,1842
1200179,1974,-
1200179,1975,-
1200179,1976,-
1200179,1977,-
1200179,1978,-
1200179,1979,-
1200179,1980,-
1200179,1981,-
1200179,1982,-
1200179,1983,-
1200179,1984,-
1200179,1985,-
1200179,1986,-
1200179,1987,-
1200179,1988,-
1200179,1989,-
1200179,1990,-
1200179,1991,-
1200179,1992,-
1200179,1993,4186
1200179,1994,2940
1200179,1995,2100
1200179,1996,1635
1200179,1997,1789
1200179,1998,2050
1200179,1999,2061
1200179,2000,3050
1200179,2001,5233
1200179,2002,5518
1200179,2003,6148
1200179,2004,9118
1200179,2005,9826
1200179,2006,9278
1200179,2007,8573
1200179,2008,8100
1200179,2009,4180
1200179,2010,4344
1200179,2011,4438
1200179,2012,3916
1200179,2013,4224
1200179,2014,4415
1200203,1974,553
1200203,1975,247
1200203,1976,254
1200203,1977,203
1200203,1978,540
1200203,1979,539
1200203,1980,765
1200203,1981,797
1200203,1982,821
1200203,1983,1124
1200203,1984,1186
1200203,1985,1550
1200203,1986,1841
1200203,1987,2050
1200203,1988,2289
1200203,1989,2563
1200203,1990,2877
1200203,1991,2979
1200203,1992,2681
1200203,1993,1110
1200203,1994,1136
1200203,1995,1162
1200203,1996,1978
1200203,1997,2029
1200203,1998,2075
1200203,1999,2313
1200203,2000,2498
1200203,2001,2914
1200203,2002,3018
1200203,2003,3101
1200203,2004,3163
1200203,2005,3220
1200203,2006,2722
1200203,2007,2338
1200203,2008,2367
1200203,2009,2604
1200203,2010,2612
1200203,2011,1800
1200203,2012,1747
1200203,2013,1868
1200203,2014,1773
1200252,1974,-
1200252,1975,-
1200252,1976,-
1200252,1977,-
1200252,1978,-
1200252,1979,-
1200252,1980,-
1200252,1981,-
1200252,1982,-
1200252,1983,-
1200252,1984,-
1200252,1985,-
1200252,1986,-
1200252,1987,-
1200252,1988,-
1200252,1989,-
1200252,1990,-
1200252,1991,-
1200252,1992,-
1200252,1993,4714
1200252,1994,3310
1200252,1995,3130
1200252,1996,2193
1200252,1997,2217
1200252,1998,2245
1200252,1999,3700
1200252,2000,3570
1200252,2001,2705
1200252,2002,3385
1200252,2003,3821
1200252,2004,4963
1200252,2005,5342
1200252,2006,4990
1200252,2007,4655
1200252,2008,4660
1200252,2009,2370
1200252,2010,2813
1200252,2011,2938
1200252,2012,4196
1200252,2013,4769
1200252,2014,4704
1200302,1974,1691
1200302,1975,876
1200302,1976,849
1200302,1977,867
1200302,1978,900
1200302,1979,857
1200302,1980,1717
1200302,1981,3040
1200302,1982,3052
1200302,1983,3180
1200302,1984,3200
1200302,1985,3450
1200302,1986,3600
1200302,1987,3350
1200302,1988,3360
1200302,1989,3210
1200302,1990,2600
1200302,1991,2520
1200302,1992,3210
1200302,1993,3680
1200302,1994,3496
1200302,1995,3818
1200302,1996,2331
1200302,1997,2354
1200302,1998,2402
1200302,1999,2522
1200302,2000,2673
1200302,2001,2765
1200302,2002,2806
1200302,2003,2862
1200302,2004,2700
1200302,2005,2600
1200302,2006,2870
1200302,2007,2683
1200302,2008,2520
1200302,2009,2600
1200302,2010,3100
1200302,2011,3154
1200302,2012,3236
1200302,2013,3252
1200302,2014,3344
1200328,1974,-
1200328,1975,-
1200328,1976,-
1200328,1977,-
1200328,1978,-
1200328,1979,-
1200328,1980,-
1200328,1981,-
1200328,1982,-
1200328,1983,-
1200328,1984,-
1200328,1985,-
1200328,1986,-
1200328,1987,-
1200328,1988,-
1200328,1989,-
1200328,1990,-
1200328,1991,-
1200328,1992,-
1200328,1993,395
1200328,1994,431
1200328,1995,459
1200328,1996,646
1200328,1997,149
1200328,1998,260
1200328,1999,295
1200328,2000,280
1200328,2001,294
1200328,2002,500
1200328,2003,556
1200328,2004,580
1200328,2005,600
1200328,2006,576
1200328,2007,715
1200328,2008,700
1200328,2009,683
1200328,2010,560
1200328,2011,562
1200328,2012,488
1200328,2013,189
1200328,2014,163
1200336,1974,-
1200336,1975,-
1200336,1976,-
1200336,1977,55
1200336,1978,135
1200336,1979,141
1200336,1980,161
1200336,1981,166
1200336,1982,171
1200336,1983,225
1200336,1984,238
1200336,1985,251
1200336,1986,238
1200336,1987,247
1200336,1988,256
1200336,1989,265
1200336,1990,275
1200336,1991,298
1200336,1992,294
1200336,1993,305
1200336,1994,316
1200336,1995,339
1200336,1996,923
1200336,1997,944
1200336,1998,965
1200336,1999,977
1200336,2000,1026
1200336,2001,1024
1200336,2002,1097
1200336,2003,1197
1200336,2004,1269
1200336,2005,1310
1200336,2006,1813
1200336,2007,1066
1200336,2008,1087
1200336,2009,1152
1200336,2010,1160
1200336,2011,810
1200336,2012,825
1200336,2013,776
1200336,2014,758
1200344,1974,-
1200344,1975,-
1200344,1976,-
1200344,1977,137
1200344,1978,130
1200344,1979,170
1200344,1980,400
1200344,1981,271
1200344,1982,302
1200344,1983,371
1200344,1984,382
1200344,1985,240
1200344,1986,200
1200344,1987,200
1200344,1988,250
1200344,1989,261
1200344,1990,279
1200344,1991,284
1200344,1992,262
1200344,1993,429
1200344,1994,1200
1200344,1995,1240
1200344,1996,354
1200344,1997,360
1200344,1998,469
1200344,1999,397
1200344,2000,406
1200344,2001,1026
1200344,2002,1066
1200344,2003,1080
1200344,2004,1118
1200344,2005,1066
1200344,2006,1093
1200344,2007,1108
1200344,2008,940
1200344,2009,360
1200344,2010,369
1200344,2011,363
1200344,2012,381
1200344,2013,578
1200344,2014,617
1200351,1974,-
1200351,1975,-
1200351,1976,-
1200351,1977,-
1200351,1978,-
1200351,1979,-
1200351,1980,-
1200351,1981,-
1200351,1982,-
1200351,1983,-
1200351,1984,-
1200351,1985,-
1200351,1986,-
1200351,1987,-
1200351,1988,-
1200351,1989,-
1200351,1990,-
1200351,1991,-
1200351,1992,-
1200351,1993,278
1200351,1994,284
1200351,1995,428
1200351,1996,937
1200351,1997,958
1200351,1998,534
1200351,1999,594
1200351,2000,660
1200351,2001,685
1200351,2002,535
1200351,2003,561
1200351,2004,573
1200351,2005,598
1200351,2006,558
1200351,2007,1254
1200351,2008,1348
1200351,2009,832
1200351,2010,820
1200351,2011,772
1200351,2012,788
1200351,2013,683
1200351,2014,460
1200385,1974,-
1200385,1975,-
1200385,1976,-
1200385,1977,685
1200385,1978,600
1200385,1979,800
1200385,1980,976
1200385,1981,1200
1200385,1982,1500
1200385,1983,1654
1200385,1984,1900
